company_name,uen,industry,country,city,website,short_description,source
VRG ENTERPRISE PTE. LTD.,201204348W,,Singapore,Singapore,,,acra
A GOOD CONTRACTOR,42303700E,,Singapore,Singapore,,,acra
WAZTEC PTE. LTD.,200008382R,,Singapore,Singapore,,,acra
ROPUNZEL PRIVATE LIMITED,201413262M,,Singapore,Singapore,,,acra
CHYE YUN DELIVERY SERVICE,53123006J,,Singapore,Singapore,,,acra
MING DA MANAGEMENT (SINGAPORE) FIRM,52037200W,,Singapore,Singapore,,,acra
SILKROUTE E-COMMERCE FUND I LTD,199902499Z,,Singapore,Singapore,,,acra
WAI'S ART GALLERY,53171845W,,Singapore,Singapore,,,acra
YIK KEE,26555400D,,Singapore,Singapore,,,acra
TONG LEE EQUIPMENT 'N' INDUSTRIAL CO,32753600D,,Singapore,Singapore,,,acra
888 KIOSK,53102465B,,Singapore,Singapore,,,acra
PELAGIA ENTERPRISES PTE. LTD.,201418243Z,,Singapore,Singapore,,,acra
BR METALS PTE. LTD.,201403920D,,Singapore,Singapore,,,acra
AEAAA TRANSPORT SERVICES,53320284A,,Singapore,Singapore,,,acra
GLOBAL POWER PTE. LTD.,201623153C,,Singapore,Singapore,,,acra
PROCREATE PRODUCTIONS,52724300X,,Singapore,Singapore,,,acra
MHD KITCHEN EQUIPMENT SERVICES,53284385A,,Singapore,Singapore,,,acra
THE NAIL HOUSE BY ANNETTE II,53034484W,,Singapore,Singapore,,,acra
MAVERICK CREATIVE,52976527J,,Singapore,Singapore,,,acra
RG MARKETS PTE. LTD.,202510771G,,Singapore,Singapore,,,acra
FENGLINX PTE. LTD.,202326243G,,Singapore,Singapore,,,acra
UNIMECH PROJECTS PTE. LTD.,201611170D,,Singapore,Singapore,,,acra
HA MEDIA PTE. LTD.,201929484D,,Singapore,Singapore,,,acra
BLACK APPLE FOUNDATION LTD.,201823303N,,Singapore,Singapore,,,acra
WHALE READER,53417803X,,Singapore,Singapore,,,acra
GENE OASIS PTE. LTD.,200106047G,,Singapore,Singapore,,,acra
JOINMINE TALENTS PTE. LTD.,202555986W,,Singapore,Singapore,,,acra
NOMAD GAME STUDIO,53388776C,,Singapore,Singapore,,,acra
INSPIRE BEAUTY TRAINING,53402933K,,Singapore,Singapore,,,acra
LIAN GAY BUILDING CONTRACTOR,28633000L,,Singapore,Singapore,,,acra
EMAS ZOOM,39474800W,,Singapore,Singapore,,,acra
WARDAYA,53289519C,,Singapore,Singapore,,,acra
TAN & LAM TRADING SERVICES,53104121B,,Singapore,Singapore,,,acra
ASGARD VENTURE PTE. LTD.,201407659C,,Singapore,Singapore,,,acra
COOK'S STUDIO PTE. LTD.,200610099K,,Singapore,Singapore,,,acra
LWMC PTE. LTD.,201306203N,,Singapore,Singapore,,,acra
DATALINK CONNECT PTE. LTD.,202336842C,,Singapore,Singapore,,,acra
ENDURANCE (S) PTE LTD,199002071R,,Singapore,Singapore,,,acra
OHYARA,53508487X,,Singapore,Singapore,,,acra
JOBSENSE PTE. LTD.,201401941G,,Singapore,Singapore,,,acra
JANNATUL MARKETING,52814728E,,Singapore,Singapore,,,acra
HEALTHY (PTE.) LTD.,197100879Z,,Singapore,Singapore,,,acra
THE EVENT PLANNER PTE LTD,199205160D,,Singapore,Singapore,,,acra
POH HUAT (HOCK KEE) IRON WORKS,05178000C,,Singapore,Singapore,,,acra
A-T MOBILE CAR GROOMING,53255754M,,Singapore,Singapore,,,acra
GA MACHINERY PTE. LTD.,200619314E,,Singapore,Singapore,,,acra
PIONEER INTERNATIONAL TRADING CORPORATION,08596100X,,Singapore,Singapore,,,acra
LANDBEST REALTY,53180129B,,Singapore,Singapore,,,acra
HASTIN CONTAINER LINE PTE. LTD.,202103036E,,Singapore,Singapore,,,acra
SELECTIONS UNLIMITED,52921383D,,Singapore,Singapore,,,acra
RATTAN ISLAND PTE. LTD.,201701523R,,Singapore,Singapore,,,acra
ECHO HAIR SALON,52930623M,,Singapore,Singapore,,,acra
JEJ PTE. LTD.,201534866Z,,Singapore,Singapore,,,acra
RENEW HEALTH CLINIC,53230140D,,Singapore,Singapore,,,acra
MRE REALTORS AND CONSULTANTS,49201600C,,Singapore,Singapore,,,acra
BINJAI GROUP PTE. LTD.,201019944N,,Singapore,Singapore,,,acra
PASS MANPOWER SERVICES PTE. LTD.,200709906G,,Singapore,Singapore,,,acra
SEAL & STYLE PTE. LTD.,202542661G,,Singapore,Singapore,,,acra
JQ ACCESSORIES SHOPPING,53283433W,,Singapore,Singapore,,,acra
FARMS VEGE PTE. LTD.,202013979N,,Singapore,Singapore,,,acra
ONLINE POWER WEB,52838563A,,Singapore,Singapore,,,acra
3G CONCEPTS PTE. LTD.,201000873C,,Singapore,Singapore,,,acra
Q.VWELL RESOURCES LLP,T06LL0990A,,Singapore,Singapore,,,acra
PIXELWORK STUDIO PTE. LTD.,202537328M,,Singapore,Singapore,,,acra
KIMBERLY TRADING,34568400A,,Singapore,Singapore,,,acra
REDCAPE PTE. LTD.,200619376D,,Singapore,Singapore,,,acra
FINEST BRANDS PTE. LTD.,201816890Z,,Singapore,Singapore,,,acra
FIRST ENERGY (SINGAPORE) GROUP PTE. LTD.,201323193C,,Singapore,Singapore,,,acra
BROTH PTE. LTD.,200719336R,,Singapore,Singapore,,,acra
TTL MACHINERY ENTERPRISE,29915300B,,Singapore,Singapore,,,acra
SUMMERTIME TRAVEL PTE. LTD.,200714333C,,Singapore,Singapore,,,acra
YMAX TECHNOLOGY PTE. LTD.,201525473Z,,Singapore,Singapore,,,acra
PFNG INT'L,52855769J,,Singapore,Singapore,,,acra
HENG GIAP CONSTRUCTION & RENOVATION PTE. LTD.,201331052K,,Singapore,Singapore,,,acra
SRK CONSULTING SINGAPORE PTE. LTD.,201431539W,,Singapore,Singapore,,,acra
FLORERE PRIVATE LTD.,202405944K,,Singapore,Singapore,,,acra
JAY GEE SHOP,52984700X,,Singapore,Singapore,,,acra
ABC CONTRACTORS PTE. LTD.,202117185R,,Singapore,Singapore,,,acra
ENIGMATIG PTE. LTD.,201842834R,,Singapore,Singapore,,,acra
CHEE KAY IRONWARE,20130700J,,Singapore,Singapore,,,acra
RENEWABLES ASSETS PARTNERS PTE. LTD.,201905542D,,Singapore,Singapore,,,acra
AREUM,53346090E,,Singapore,Singapore,,,acra
BEST 88 SERVICES,53065607L,,Singapore,Singapore,,,acra
DOLLS MODELLING AGENCY,40733400M,,Singapore,Singapore,,,acra
BLUESPEED PRIVATE LIMITED,201831011G,,Singapore,Singapore,,,acra
DF ASIA STEEL PTE. LTD.,200717796W,,Singapore,Singapore,,,acra
STONE INDUSTRIAL PTE. LTD.,202109755Z,,Singapore,Singapore,,,acra
SIMPLY TRUST,53317665D,,Singapore,Singapore,,,acra
EASTERN VALUE ASSET MANAGEMENT PTE. LTD.,200415085H,,Singapore,Singapore,,,acra
HAPPY BAR & CLUB PTE. LTD.,200105088M,,Singapore,Singapore,,,acra
ZUHNE PTE. LTD.,202410546K,,Singapore,Singapore,,,acra
FOUNTAIN FOOD TERRACE,52813024B,,Singapore,Singapore,,,acra
GROWTH ENTERPRISE FUND PTE. LTD.,201119118G,,Singapore,Singapore,,,acra
SWISS RANKS PTE. LTD.,201608700W,,Singapore,Singapore,,,acra
8 CLOVERFIELDS PTE. LTD.,201025499M,,Singapore,Singapore,,,acra
S K PLUMBING & SANITARY SERVICE,52940337D,,Singapore,Singapore,,,acra
MULTICO-FLORIST (S) PTE. LTD.,198200918R,,Singapore,Singapore,,,acra
BIZLITES RECRUITS PTE. LTD.,202024366R,,Singapore,Singapore,,,acra
OSIM TH MANAGEMENT PTE. LTD.,201920070C,,Singapore,Singapore,,,acra
NADYA & NABILAH TRADING,53074934C,,Singapore,Singapore,,,acra
EMMANUELLE HOLDING COMPANY PTE. LTD.,202336914Z,,Singapore,Singapore,,,acra
RAYTECH TECHNOLOGY,52852354J,,Singapore,Singapore,,,acra
ARCTURUS SYSTEMS PTE LTD,200000904M,,Singapore,Singapore,,,acra
KIM HOE LEONG,00445700E,,Singapore,Singapore,,,acra
CITY PLAZA HOME MADE NOODLES PTE. LTD.,202344032W,,Singapore,Singapore,,,acra
MOOD NATURAL BARCELONA,53291679D,,Singapore,Singapore,,,acra
VINESS MARINE SERVICES,52885266C,,Singapore,Singapore,,,acra
JOW CONSULTANCY,53389492A,,Singapore,Singapore,,,acra
PERI ASIA PTE. LTD.,199102217W,,Singapore,Singapore,,,acra
ENTERTAINMENT AND CREATIVE COMMUNICATIONS,52903883L,,Singapore,Singapore,,,acra
VNV ENGINEERING PTE. LTD.,202413422R,,Singapore,Singapore,,,acra
INFOVERSE SYSTEMS PTE. LTD.,202300857R,,Singapore,Singapore,,,acra
LATINA SOLUTION,53477000B,,Singapore,Singapore,,,acra
FASTBUY168,53352153W,,Singapore,Singapore,,,acra
EXCALIBUR AI TECHNOLOGIES PRIVATE LIMITED,202417084C,,Singapore,Singapore,,,acra
MICRO COMPONENT TECHNOLOGY ASIA PTE. LTD.,198500355W,,Singapore,Singapore,,,acra
BME MARINE PTE. LTD.,198301124H,,Singapore,Singapore,,,acra
LIM SWEE SANG MEDICAL HALL,05268500D,,Singapore,Singapore,,,acra
BM 2000,52915536B,,Singapore,Singapore,,,acra
TARADIAM PTE. LTD.,200304866M,,Singapore,Singapore,,,acra
POH TRADING SG PTE. LTD.,202426597C,,Singapore,Singapore,,,acra
PANDACHEM PTE LTD,200104850G,,Singapore,Singapore,,,acra
CCSI GLOBAL PTE. LTD.,202540135G,,Singapore,Singapore,,,acra
INCOTEL TECHNOLOGIES PTE. LTD.,201805342K,,Singapore,Singapore,,,acra
RV - PROJECT CHAPEL HILL US PTE. LTD.,202134078H,,Singapore,Singapore,,,acra
WILSON CONSULTING & JJ HAMILTON GROUP,53496273D,,Singapore,Singapore,,,acra
KHAI AZ SERVICES,53412436D,,Singapore,Singapore,,,acra
WINNER PHOTOLINK COLOR CENTRE,52804627J,,Singapore,Singapore,,,acra
THE EYE SOLUTION,53329371E,,Singapore,Singapore,,,acra
THE MARKETPLACE DELI-CAFE PTE LTD,199200186M,,Singapore,Singapore,,,acra
LAI HENG HOE TRADING & RENOVATION CONSTRUCTION,30711800B,,Singapore,Singapore,,,acra
JAPAN LOGISTICS III SG HOLDING PTE. LTD.,201629868H,,Singapore,Singapore,,,acra
POH KIAT,53135511W,,Singapore,Singapore,,,acra
GLOBAL ENERGY SUPPLIES ASIA PTE. LTD.,200811808E,,Singapore,Singapore,,,acra
CES-BALMORAL PTE. LTD.,200511987Z,,Singapore,Singapore,,,acra
IVAN CHUA,53117188D,,Singapore,Singapore,,,acra
478 TP,53107271A,,Singapore,Singapore,,,acra
G2022 (S) PTE. LTD.,202223887R,,Singapore,Singapore,,,acra
GOLDEN BREAM ENGINEERING PTE. LTD.,200814143H,,Singapore,Singapore,,,acra
REGAL GUARD DOG SERVICES,53054926C,,Singapore,Singapore,,,acra
HANABIOS ASIA PTE. LTD.,201621097H,,Singapore,Singapore,,,acra
JETSTAR LOGISTIC (S) PTE LTD,199702059D,,Singapore,Singapore,,,acra
FULPIN CONSTRUCTION,34857300J,,Singapore,Singapore,,,acra
GIM SENG HENG TRADING CO,27544100L,,Singapore,Singapore,,,acra
AH KOON ENTERPRISE & TRADE FAIRS,45020900L,,Singapore,Singapore,,,acra
FAAST NEWS AGENCIES,52825047K,,Singapore,Singapore,,,acra
GLAMBYG3 PTE. LTD.,202541835E,,Singapore,Singapore,,,acra
TAI & CHIA CONSTRUCTION,52895186J,,Singapore,Singapore,,,acra
BLUMEN ENGINEERING SERVICES,53027746L,,Singapore,Singapore,,,acra
D D WANG INTERNATIONAL MARKETING,53079854M,,Singapore,Singapore,,,acra
EYECONIC STUDIOS,53316198C,,Singapore,Singapore,,,acra
TIARA'S SECRETS LLP,T16LL1403E,,Singapore,Singapore,,,acra
THE FISH NET,52990045M,,Singapore,Singapore,,,acra
"21ST KEYS, CARVING & ARTISTRY LLP",T23LL0897F,,Singapore,Singapore,,,acra
ASPECTUS CONSULTANCY PTE. LTD.,201226589W,,Singapore,Singapore,,,acra
INTAN BERLIAN (SINGAPORE) PTE. LTD.,201412302N,,Singapore,Singapore,,,acra
AIDOS SHIPPING PTE. LTD.,202423762H,,Singapore,Singapore,,,acra
RUSH HOUR,53223719J,,Singapore,Singapore,,,acra
PRO-TECH R & D PTE LTD,199903580Z,,Singapore,Singapore,,,acra
SATOSHI INTERIORS,52896672C,,Singapore,Singapore,,,acra
TEAM FIRE ENGINEERING,53084272J,,Singapore,Singapore,,,acra
LOO CHIN HUAT INTERIOR DECORATION,41376700X,,Singapore,Singapore,,,acra
NOVEMBER INSULATION AND ENGINEERING SERVICES,49500600M,,Singapore,Singapore,,,acra
INES ANNE CRAIG,53060993B,,Singapore,Singapore,,,acra
BEYOND LIMITS EXPEDITIONS PTE. LTD.,202321480M,,Singapore,Singapore,,,acra
BERNIE'S CARPET & RUGS MARKETING SERVICES,47380200K,,Singapore,Singapore,,,acra
JING SHENG IRONWORK ENGINEERING CONSTRUCTION,37871600W,,Singapore,Singapore,,,acra
SUPER GENERAL CONTRACTOR,23704800X,,Singapore,Singapore,,,acra
OUR LEAGUE PTE. LTD.,201922250W,,Singapore,Singapore,,,acra
SWEE AH TRADING,53082976B,,Singapore,Singapore,,,acra
VENTURE MARINE SHIPPING PTE. LTD.,201311797C,,Singapore,Singapore,,,acra
ID PRODUCTS ASIA PTE. LTD.,201802401N,,Singapore,Singapore,,,acra
EMINENT TECHNOLOGY PTE LTD,199804320G,,Singapore,Singapore,,,acra
KC TECHNOLOGY SERVICES,53219259A,,Singapore,Singapore,,,acra
DARAR PTE. LTD.,202439402E,,Singapore,Singapore,,,acra
NAN JUN OXYNOX SUPPLIES PTE. LTD.,202415046Z,,Singapore,Singapore,,,acra
D BUDGET SERVICES,53208692M,,Singapore,Singapore,,,acra
GCG VEA II PTE. LTD.,200900556M,,Singapore,Singapore,,,acra
REFLEXIVO LLP,T05LL0712K,,Singapore,Singapore,,,acra
GLOBALZ ONE PTE. LTD.,202313794G,,Singapore,Singapore,,,acra
AVIATION COLLAB PTE. LTD.,201511242W,,Singapore,Singapore,,,acra
CGI BUSINESS ADVISORY SERVICES,53005954A,,Singapore,Singapore,,,acra
NEW BEIJING KTV PUB PTE. LTD.,200701161C,,Singapore,Singapore,,,acra
AASHI COLLECTIONS,53218312J,,Singapore,Singapore,,,acra
YONG TING ENGINEERING & TRADING,44477400M,,Singapore,Singapore,,,acra
MEGATON MUSIC PTE. LTD.,200411737D,,Singapore,Singapore,,,acra
BUILDERS AND DESIGNERS INTEGRATION,52854134W,,Singapore,Singapore,,,acra
PRIORITY ONE MANAGEMENT PTE. LTD.,202238127W,,Singapore,Singapore,,,acra
JUSTBUY SG,53394043E,,Singapore,Singapore,,,acra
Y. F. CHANG MARKETING,40124600X,,Singapore,Singapore,,,acra
ACE MOTORING ENTERPRISE LLP,T07LL0399B,,Singapore,Singapore,,,acra
IGLOBE TREASURY MANAGEMENT PTE. LTD.,200209720Z,,Singapore,Singapore,,,acra
LION KING NETWORK TECHNOLOGY GROUP PTE. LTD.,201025777H,,Singapore,Singapore,,,acra
ALPHA BETA CAPITAL LLP,T15LL1625F,,Singapore,Singapore,,,acra
SUNIC PTE. LTD.,201135140H,,Singapore,Singapore,,,acra
EGO MINIMART,52975143K,,Singapore,Singapore,,,acra
SIMGAJOY PTE LTD,199903792D,,Singapore,Singapore,,,acra
THREE CHOY ELECTRICAL ENGINEERING WORKS,50819100M,,Singapore,Singapore,,,acra
YUMEI MOULD PTE LTD,199603555E,,Singapore,Singapore,,,acra
GOLDEN PEGASUS PTE. LTD.,200207423R,,Singapore,Singapore,,,acra
GK MARINE PTE. LTD.,201537107C,,Singapore,Singapore,,,acra
LIVING POINT - A TOUCH OF JADE,53230175K,,Singapore,Singapore,,,acra
KRISTEN ENGLISH CONSULTING PTE. LTD.,200503604R,,Singapore,Singapore,,,acra
VERTEX WEALTH PTE. LTD.,202204221G,,Singapore,Singapore,,,acra
THE POLKAHUNTERS,53242535M,,Singapore,Singapore,,,acra
3-TOP INTERNATIONAL RESOURCES PTE. LTD.,200505337R,,Singapore,Singapore,,,acra
SECRET SAUCE MEDIA PTE. LTD.,202527730W,,Singapore,Singapore,,,acra
JIAN QING BUILDING CONSTRUCTION,52922002D,,Singapore,Singapore,,,acra
NOISE AND VIBRATION SOLUTION SPECIALISTS,52917569W,,Singapore,Singapore,,,acra
ILLUMA IMAGING PTE. LTD.,202007629N,,Singapore,Singapore,,,acra
ITALY HARDWARE & FOUNDRY,21080300B,,Singapore,Singapore,,,acra
AEROTRUST AVIATION TECHNICAL ENGINEERING AND TRADING PTE. LTD.,201627810E,,Singapore,Singapore,,,acra
SW SG ACCOUNTANTS & ADVISORS PTE. LTD.,202500029K,,Singapore,Singapore,,,acra
103 DEPARTMENT STORE,46370700A,,Singapore,Singapore,,,acra
GERTS CASHMERE OSLO,53372988B,,Singapore,Singapore,,,acra
LADS MERCANTILE PRIVATE LIMITED,201524953K,,Singapore,Singapore,,,acra
CITIGRAPHIC,30928000A,,Singapore,Singapore,,,acra
MARINE LEISURE DEVELOPMENT,44544400B,,Singapore,Singapore,,,acra
LIANG LI HANG PTE. LTD.,202512845Z,,Singapore,Singapore,,,acra
QUEEN'S ENGLISH PTE. LTD.,201616075E,,Singapore,Singapore,,,acra
BIRUE,53251800D,,Singapore,Singapore,,,acra
PERFECT CUT & STYLE (PTE. LTD.),201318793M,,Singapore,Singapore,,,acra
GLOBAL TRADING (INT) PTE. LTD.,201704320D,,Singapore,Singapore,,,acra
FARINGTON INVESTMENT PTE. LTD.,201015931D,,Singapore,Singapore,,,acra
RI AN TCM CLINIC,53359582K,,Singapore,Singapore,,,acra
MASIL,53211698D,,Singapore,Singapore,,,acra
ETNA GLOBAL PTE. LTD.,201904969G,,Singapore,Singapore,,,acra
SUN PREMIER WORKS PTE LTD,199806203M,,Singapore,Singapore,,,acra
JINLI RESTAURANT PTE. LTD.,200807808E,,Singapore,Singapore,,,acra
RITZ COLLECZION,52898442W,,Singapore,Singapore,,,acra
FALCO HERITAGE PTE. LTD.,200719857E,,Singapore,Singapore,,,acra
G M KING SHIPPING & TRADING,39190100A,,Singapore,Singapore,,,acra
NG ENG KUM & SON CONSTRUCTION,22470200M,,Singapore,Singapore,,,acra
HIGH POWER LED,53177282M,,Singapore,Singapore,,,acra
APOLLO PACIFIC PTE. LTD.,201429169K,,Singapore,Singapore,,,acra
CREATIVE PLAYGROUND,53331401A,,Singapore,Singapore,,,acra
HEVVA SG PTE. LTD.,202301843R,,Singapore,Singapore,,,acra
NCOLDPARK HOLDING N06 PRIVATE LIMITED,202212300K,,Singapore,Singapore,,,acra
SCOMI INTERNATIONAL PRIVATE LIMITED,200917277W,,Singapore,Singapore,,,acra
CODE SYSTEM PTE LTD,198000763H,,Singapore,Singapore,,,acra
INSTITUTE OF HIGH PERFORMANCE COMPUTING,53374837B,,Singapore,Singapore,,,acra
CELL GENESIS PTE. LTD.,201800226M,,Singapore,Singapore,,,acra
ARMOUR METAL PTE. LTD.,201500080D,,Singapore,Singapore,,,acra
AS AUTOMATION & SUPPLIES INTERNATIONAL PTE LTD,199301757M,,Singapore,Singapore,,,acra
GENPOSE TRADING COMPANY,24169400X,,Singapore,Singapore,,,acra
SENG TECK METAL WORK,52802498A,,Singapore,Singapore,,,acra
SUPER CHANCE PROPERTIES PTE. LTD.,200415526R,,Singapore,Singapore,,,acra
ARK ADVISORY PTE. LTD.,201314183G,,Singapore,Singapore,,,acra
JAMALI ENTERPRISE,52962588A,,Singapore,Singapore,,,acra
HOCK LEONG HOUSING AGENCY PTE LTD,198302067N,,Singapore,Singapore,,,acra
HAN ENGINEERING CONSULTANTS PTE. LTD.,201711405R,,Singapore,Singapore,,,acra
DP DRAGON PRIVATE LIMITED,200001428E,,Singapore,Singapore,,,acra
ALFA-MAGA ELECTRICAL ENGINEERING CO,31117300D,,Singapore,Singapore,,,acra
SEIN PAN KHINE TRADING,42409300J,,Singapore,Singapore,,,acra
CHIANG YA TRADING CO,31335600M,,Singapore,Singapore,,,acra
INCITATUS PTE. LTD.,201533041G,,Singapore,Singapore,,,acra
TBC-PACIFIC INTERNATIONAL PTE LTD,199001578H,,Singapore,Singapore,,,acra
SHENGSHENG CATERING PTE. LTD.,201400022E,,Singapore,Singapore,,,acra
AMOI FITNESS PTE. LTD.,202337536E,,Singapore,Singapore,,,acra
SUMMERSEA HOLDINGS PTE. LTD.,202214846M,,Singapore,Singapore,,,acra
CHAMPION TIME,53058100X,,Singapore,Singapore,,,acra
FCL GLOBAL,53126125E,,Singapore,Singapore,,,acra
WEE SENG RENOVATION CONTRACTOR,25206300K,,Singapore,Singapore,,,acra
WEILI (AIRCON) FOOD COURT PTE. LTD.,201527387N,,Singapore,Singapore,,,acra
CREATIONS BY JOANNE,48869900B,,Singapore,Singapore,,,acra
WENG CHUEN,53323782C,,Singapore,Singapore,,,acra
SINGAPORE MOBILITY CORPORATION PTE. LTD.,200603234Z,,Singapore,Singapore,,,acra
CHRONICLE PTE. LTD.,201918647Z,,Singapore,Singapore,,,acra
PENCILBRUSH PTE. LTD.,201106582C,,Singapore,Singapore,,,acra
RE-P ARCHITECTS,53490141K,,Singapore,Singapore,,,acra
POLE POSITION MOTORS PTE LTD,200001050W,,Singapore,Singapore,,,acra
KENT & KWEONG ENGINEERING,49206700K,,Singapore,Singapore,,,acra
AGAPE TRADING & CONSULTANCY,53483211C,,Singapore,Singapore,,,acra
MICRO POWER TRADING CO PTE. LTD.,200502957Z,,Singapore,Singapore,,,acra
SALES BUGLE PTE. LTD.,202545039W,,Singapore,Singapore,,,acra
BROWSBYRACH.SG,53420014A,,Singapore,Singapore,,,acra
DARREL DECOR AND RENOVATION,52874012A,,Singapore,Singapore,,,acra
EUNOIA BIOTECH PTE. LTD.,201527632Z,,Singapore,Singapore,,,acra
RED-DALE CLINIC & SURGERY PTE LTD,199401897C,,Singapore,Singapore,,,acra
RISE AND FOSTER HOLDINGS (SINGAPORE) PTE. LTD.,201404205G,,Singapore,Singapore,,,acra
SPA INFINITY PTE. LTD.,202235760K,,Singapore,Singapore,,,acra
RAYNOWERKZ PTE. LTD.,202409385K,,Singapore,Singapore,,,acra
ITI SECURITY LLP,T08LL0340G,,Singapore,Singapore,,,acra
KIM YEW RENOVATION CONTRACTOR,33353400W,,Singapore,Singapore,,,acra
CHEN INNOVATION MANAGEMENT PTE. LTD.,202346703E,,Singapore,Singapore,,,acra
LICHFIELD ELECTRICAL ENGINEERING COMPANY,22200300J,,Singapore,Singapore,,,acra
SHANGHAI AST SINGAPORE PTE. LTD.,202428362M,,Singapore,Singapore,,,acra
SIMAR FURNITURE PTE. LTD.,201835730H,,Singapore,Singapore,,,acra
ALPHANOVA PTE. LTD.,201426184M,,Singapore,Singapore,,,acra
ASIA NATURAL ENERGY EXCHANGE PTE. LTD.,200805563K,,Singapore,Singapore,,,acra
HOUSE OF MORE,53464669K,,Singapore,Singapore,,,acra
SHUN EMPLOYMENT AGENCY,53410582C,,Singapore,Singapore,,,acra
LIVINCE HAIR STUDIO PTE. LTD.,201417628K,,Singapore,Singapore,,,acra
TESKA PTE. LTD.,202100317E,,Singapore,Singapore,,,acra
G PLUS MARKETING MANAGEMENT PTE. LTD.,201213785R,,Singapore,Singapore,,,acra
ZHEN KAI TRADING PTE. LTD.,202430708G,,Singapore,Singapore,,,acra
JIN PERN CO PTE LTD,198203812E,,Singapore,Singapore,,,acra
LECTURENOTES TECHNOLOGIES PTE. LTD.,202038369M,,Singapore,Singapore,,,acra
PENGLI TRADING PTE. LTD.,202602310Z,,Singapore,Singapore,,,acra
SHIN YANG CONSULTING PTE. LTD.,200403800W,,Singapore,Singapore,,,acra
SCINTILLA GLOBAL INTERNATIONAL,53309753C,,Singapore,Singapore,,,acra
SUNAUTO PTE. LTD.,199800869D,,Singapore,Singapore,,,acra
WAH KEE CHICKEN RICE,25358400X,,Singapore,Singapore,,,acra
NWF HARDWARE TRADING,53442481C,,Singapore,Singapore,,,acra
INNER HAVENS PTE LTD,199602970W,,Singapore,Singapore,,,acra
GALILEE INTERNATIONAL CONSULTANTS,52888232E,,Singapore,Singapore,,,acra
APPLE COMPUTER SINGAPORE PTE LTD,198701969E,,Singapore,Singapore,,,acra
AFRICA GLOBAL PORT SOLUTIONS PTE. LTD.,201820499Z,,Singapore,Singapore,,,acra
EQUITY SOLUTION PTE. LTD.,201601961Z,,Singapore,Singapore,,,acra
SUNSHIELD GALLERY,53195082D,,Singapore,Singapore,,,acra
FLIGHT OR FLOAT FORWARDERS PTE. LTD.,201539384M,,Singapore,Singapore,,,acra
RENOTRENZ DESIGN PTE. LTD.,200501871H,,Singapore,Singapore,,,acra
SUNRISE AGRO CHEMICALS PTE. LTD.,201500915Z,,Singapore,Singapore,,,acra
TOOTH MATTERS (TOA PAYOH) PTE. LTD.,202109414N,,Singapore,Singapore,,,acra
VISIBLE LIFE PTE. LTD.,201916412E,,Singapore,Singapore,,,acra
GENIEFRESH INTERNATIONAL,52988498D,,Singapore,Singapore,,,acra
TIONG TECK TRANSPORTATION & REMOVAL SERVICES,52738300K,,Singapore,Singapore,,,acra
SINGAPORE INTERNATIONAL NEW ENERGY INVESTMENT PTE. LTD.,202414983M,,Singapore,Singapore,,,acra
ENERGY YOGI,53471114J,,Singapore,Singapore,,,acra
JAMK MEDIA,53410912L,,Singapore,Singapore,,,acra
REDSTONE AUSTRALIA PTE. LTD.,201712517C,,Singapore,Singapore,,,acra
DORELL PTE. LTD.,200611889K,,Singapore,Singapore,,,acra
AILEEN REJUVENATE SPA,53343484W,,Singapore,Singapore,,,acra
YESLINK ASIA PACIFIC PTE. LTD.,201919573R,,Singapore,Singapore,,,acra
S K E ENGINEERING (S) PTE LTD,199400542D,,Singapore,Singapore,,,acra
CHEW SIEW PENG CONTRACTOR,43463300C,,Singapore,Singapore,,,acra
CHOY ENGINEERING CONTRACTOR,35869100A,,Singapore,Singapore,,,acra
ECONSULT RESOURCE MATRIX,33918300D,,Singapore,Singapore,,,acra
CHP ENTERPRISE,53352396J,,Singapore,Singapore,,,acra
ITAM MOTOR REPAIRER,20262300M,,Singapore,Singapore,,,acra
CINORTCELE SYSTEM & SERVICES,52811073W,,Singapore,Singapore,,,acra
TAI HONG HAIR DRESSING SALON,07517200C,,Singapore,Singapore,,,acra
OCOO SINGAPORE,53425942A,,Singapore,Singapore,,,acra
NASI LEMAK CIK ANN,53259120L,,Singapore,Singapore,,,acra
MULTIMEDIA CHIP TRADING,52815527W,,Singapore,Singapore,,,acra
WINE & PHILOSOPHY PTE. LIMITED,201810803Z,,Singapore,Singapore,,,acra
INTERNATIONAL INVESTMENT HOLDING PLC,53222138M,,Singapore,Singapore,,,acra
"TRAINING EVANGELISTIC LEADERSHIP, SINGAPORE",53162510M,,Singapore,Singapore,,,acra
UTOC INDUSTRIAL SERVICES PTE. LTD.,202301432N,,Singapore,Singapore,,,acra
SUKACITA ENTERPRISES PTE LTD,199202135K,,Singapore,Singapore,,,acra
HANSHAN MARKETING SERVICES,52808599M,,Singapore,Singapore,,,acra
SLCHEM PTE. LTD.,202229200H,,Singapore,Singapore,,,acra
J&E PROPERTY CONSULTANT,53127988W,,Singapore,Singapore,,,acra
GIFTS & CANDY,49659900C,,Singapore,Singapore,,,acra
QC INVESTMENT PTE. LTD.,200502099C,,Singapore,Singapore,,,acra
CHAN KOK HONG HOLDINGS PTE. LTD.,200410875K,,Singapore,Singapore,,,acra
LORD TECHNOLOGY PTE. LTD.,202105268G,,Singapore,Singapore,,,acra
TELECARE PTE LTD,199201810R,,Singapore,Singapore,,,acra
SEIWA TRADING PTE. LTD.,200614161E,,Singapore,Singapore,,,acra
